# Parameter type     : 'chebyshev'
# Order              : 4
# Filter type        : 'lowpass'
# Sampling frequency : 100 Hz
# Cutoff 1           : 25 Hz
# Ripple             : -3 dB
# Feedforward parameters : 5 (multiplied with inputs x)
# Feedback parameters : 5 (multiplied with outputs y)
# y[n] = 
#     + (x[n-  0] * 0.0531101207092932)
#     + (x[n-  1] * 0.212440482837173)
#     + (x[n-  2] * 0.318660724255759)
#     + (x[n-  3] * 0.212440482837173)
#     + (x[n-  4] * 0.0531101207092932)
#
#     - (y[n-  1] * -1.09399195818562)
#     - (y[n-  2] * 1.41748060638455)
#     - (y[n-  3] * -0.881761572651391)
#     - (y[n-  4] * 0.408034855801154)
#cycle    input(impulse)    output(impulse)    input(step)    output(step)    frequency/sampling_frequency    gain    phase(degree)
 55        0        -0.158757826291607      100          99.8774724801124    0.325         0.240713957063366          24.1935814654795
 56        0        0.0807962230252317      100          99.9582687031376     0.33         0.226501547363896          23.0099461418225
 57        0         0.140225284280136      100          100.098493987418    0.335         0.213002865734657          21.8993024407696
 58        0       -0.0544123397497376      100          100.044081647668     0.34          0.20023022300943          20.8520950364579
 59        0        -0.122271551666909      100          99.9218100960011    0.345          0.18818282029966           19.860428156604
 60        0        0.0340419340857475      100          99.9558520300868     0.35         0.176848439402878          18.9177070794793
 61        0          0.10536364141099      100          100.061215671498    0.355         0.166205180648937          18.0183693897113
 62        0        -0.018599029466343      100          100.042616642032     0.36         0.156223203683122          17.1576807902464
 63        0        -0.089790182695837      100          99.9528264593357    0.365         0.146866430291962          16.3315780216322
 64        0       0.00714934025781418      100          99.9599757995935     0.37          0.13809417277752          15.5365466199395
 65        0        0.0757052156616058      100          100.035681015255    0.375         0.129862656420393          14.7695247621473
 66        0       0.00110236556641264      100          100.036783380821     0.38         0.122126410071906          14.0278268728143
 67        0       -0.0631631581800446      100          99.9736202226414    0.385         0.114839504708439          13.3090823615012
 68        0       -0.0068257989155914      100          99.9667944237258     0.39         0.107956625691559          12.6111860618502
 69        0        0.0521468394759618      100          100.018941263202    0.395         0.101433970337101          11.9322578050688
 70        0        0.0105790113520341      100          100.029520274554      0.4         0.095229968044061          11.2706091860308
 71        0       -0.0425897373432184      100          99.9869305372106    0.405        0.0893058255224268          10.6247160390511
 72        0       -0.0128221305195743      100          99.9741084066911     0.41        0.0836326093808147          9.99319548047113
 73        0        0.0343932566006096      100          100.008501663292    0.415        0.0784677786386933          9.37478662965995
 74        0        0.0139304683307975      100          100.022432131622     0.42        0.0734132285662452          8.76833431216965
 75        0       -0.0274399185303516      100          99.9949922130921    0.425        0.0684533217331467          8.17277519508058
 76        0       -0.0142066906958584      100          99.9807855223962     0.43        0.0635749679992436          7.58712591686024
 77        0        0.0216032511494184      100          100.002388773546    0.435        0.0587673614030249          7.01047286088037
 78        0        0.0138919092170627      100          100.016280682763     0.44        0.0540216687147401          6.44196328933064
 79        0       -0.0167550233012686      100          99.9995256594614    0.445        0.0493306903749084          5.88079760724004
 80        0       -0.0131756309542513      100          99.9863500285072     0.45        0.0446885132781265          5.32622256807389
 81        0        0.0127703585318755      100          99.9991203870391    0.455        0.0400901729768215          4.77752526542111
 82        0        0.0122045520214259      100          100.011324939061     0.46        0.0355313404662789          4.23402778164091
 83        0      -0.00953118534502986      100          100.001793753715    0.465        0.0310080458810841          3.69508238536045
 84        0        -0.011090227820526      100           99.990703525895     0.47        0.0265164483045064          3.16006718645972
 85        0       0.00692840391416987      100          99.9976319298092    0.475        0.0220526575931061          2.62838217086932
 86        0       0.00991568541790002      100          100.007547615227     0.48        0.0176126107779887           2.0994455480189
 87        0      -0.00486307896066944      100          100.002684536266    0.485        0.0131920023489523          1.57269035248144
 88        0      -0.00874106121300464      100          99.9939434750533     0.49       0.00878626467975184          1.04756124883841
 89        0       0.00324690951698388      100          99.9971903845703    0.495       0.00439059212391527         0.523511491221564
 90        0       0.00760835622724076      100          100.004798740798      0.5      2.58850194438575e-13                      -180
