# Parameter type          : 'butterworth'
# Order                   : 4
# Filter type        : 'lowpass'
# Sampling frequency : 100 Hz
# Cutoff 1           : 25 Hz
# Feedforward parameters : 5 (multiplied with inputs x)
# Feedback parameters : 5 (multiplied with outputs y)
# Gain: 1
# Recurrence relation:
# y[n] = 
#     + (x[n-  0] * 0.0939808514337944)
#     + (x[n-  1] * 0.375923405735178)
#     + (x[n-  2] * 0.563885108602767)
#     + (x[n-  3] * 0.375923405735178)
#     + (x[n-  4] * 0.0939808514337944)
#
#     - (y[n-  1] * -3.67761376907083e-016)
#     - (y[n-  2] * 0.486028822068269)
#     - (y[n-  3] * -5.12552513910411e-017)
#     - (y[n-  4] * 0.0176648008724419)
#cycle    input(impulse)    output(impulse)    input(step)    output(step)    frequency/sampling_frequency    gain    phase(degree)
 79        0     1.12301102121105e-012      100          100.000000000001    0.445      0.000927730208239688           26.242519922015
 80        0    -7.50371974521137e-013      100                       100     0.45      0.000626070667930155            23.79691335732
 81        0    -5.01382523868365e-013      100          99.9999999999996    0.455      0.000410273341653887          21.3688080955386
 82        0     3.35013091874893e-013      100                       100     0.46      0.000254657771787847           18.956259055245
 83        0     2.23848591414106e-013      100                       100    0.465      0.000148553884966136          16.5573862475504
 84        0    -1.49570846911226e-013      100                       100     0.47     7.98427132037158e-005          14.1703655309271
 85        0    -9.99400447615825e-014      100          99.9999999999999    0.475     3.83195363440106e-005           11.793420119568
 86        0     6.67778029823856e-014      100                       100     0.48     1.56250817302642e-005          9.42481272398415
 87        0     4.46195014400153e-014      100                       100    0.485     4.94595162924006e-006          7.06283821298728
 88        0    -2.98137976968265e-014      100                       100     0.49     9.75192364111215e-007          4.70581669679671
 89        0    -1.99209427362678e-014      100                       100    0.495     6.08979234372571e-008          2.35208693845337
 90        0     1.33107483835873e-014      100                       100      0.5     1.34310464578004e-012     1.68393154937265e-014
