# Parameter type          : 'chebyshev'
# Order                   : 4
# Filter type        : 'bandpass'
# Sampling frequency : 100 Hz
# Cutoff 1           : 15 Hz
# Cutoff 2           : 35 Hz
# Ripple             : -3 dB
# Feedforward parameters : 9 (multiplied with inputs x)
# Feedback parameters : 9 (multiplied with outputs y)
# Gain: 1
# Recurrence relation:
# y[n] = 
#     + (x[n-  0] * 0.021974468495916)
#     + (x[n-  1] * 0)
#     + (x[n-  2] * -0.0878978739836639)
#     + (x[n-  3] * 0)
#     + (x[n-  4] * 0.131846810975496)
#     + (x[n-  5] * 0)
#     + (x[n-  6] * -0.0878978739836639)
#     + (x[n-  7] * 0)
#     + (x[n-  8] * 0.021974468495916)
#
#     - (y[n-  1] * 3.33066907387547e-016)
#     - (y[n-  2] * 1.93266994627236)
#     - (y[n-  3] * 4.44089209850063e-016)
#     - (y[n-  4] * 2.25539633762681)
#     - (y[n-  5] * 6.66133814775094e-016)
#     - (y[n-  6] * 1.45623417849859)
#     - (y[n-  7] * 3.33066907387547e-016)
#     - (y[n-  8] * 0.485099283078791)
#cycle    input(impulse)    output(impulse)    input(step)    output(step)    frequency/sampling_frequency    gain    phase(degree)
 53        0     4.93205196558665e-016      100         -1.17586225664947    0.315          1.08730668445036         -133.435095557106
 54        0          2.46320647902106      100          1.28734422237159     0.32          1.02396257671153         -142.852447935948
 55        0     9.54431038571919e-015      100           1.2873442223716    0.325          1.00009133013639          -151.92681055241
 56        0         -1.13022489617526      100         0.157119326196338     0.33          1.02120945316694         -161.735471406211
 57        0    -7.38593866935142e-015      100         0.157119326196332    0.335          1.11017274156073         -174.307923196413
 58        0         -1.34378762506346      100         -1.18666829886713     0.34          1.28768071801499          165.637674765612
 59        0    -3.52388049569232e-015      100         -1.18666829886714    0.345          1.40173061588984          129.547730669676
 60        0          1.82147538499803      100         0.634807086130898     0.35         0.999011029819128          87.4516150740154
 61        0     9.25326934060201e-015      100          0.63480708613091    0.355         0.569488778280039          62.4762850814254
 62        0       -0.0385646201919154      100         0.596242465938991     0.36         0.336643510312573          49.2923663488861
 63        0    -3.33452026806644e-015      100         0.596242465938988    0.365         0.213195516847376          41.3050936228088
 64        0         -1.52847547485434      100        -0.932233008915351     0.37         0.141414458447383          35.8284359443498
 65        0    -5.95031832952764e-015      100         -0.93223300891536    0.375        0.0944579092316478          31.7371697609958
 66        0          1.04039281960859      100         0.108159810693232     0.38          0.06809495539549          28.4954740332938
 67        0     7.00644610325694e-015      100         0.108159810693241    0.385        0.0487477769017491          25.8175762843215
 68        0          0.60914476795987      100         0.717304578653112     0.39        0.0352356950949162          23.5367035202025
 69        0     6.12367022609653e-016      100         0.717304578653113    0.395        0.0256835507107028          21.5483603807562
 70        0         -1.27924804391648      100         -0.56194346526337      0.4        0.0171636179322847          19.7832484381059
 71        0    -6.73158157317758e-015      100        -0.561943465263379    0.405        0.0137749286527443          18.1932453558852
 72        0         0.324908143640666      100        -0.237035321622714     0.41        0.0100836741977983          16.7436423399276
 73        0     4.01985568316834e-015      100        -0.237035321622708    0.415       0.00735928846402322          15.4085989377414
 74        0         0.865519906982832      100         0.628484585360126     0.42       0.00533024616699727          14.1683527563929
 75        0     3.33945856567714e-015      100         0.628484585360131    0.425       0.00383190457647268          13.0074358573793
 76        0        -0.838171915258332      100        -0.209687329898204     0.43       0.00273226153168082          11.9134941384017
 77        0    -5.91029646908207e-015      100        -0.209687329898212    0.435       0.00191646832854305          10.8764816820864
 78        0        -0.184760792581094      100        -0.394448122479305     0.44       0.00131589170742848          9.88809601913158
 79        0     1.05147647871049e-015      100        -0.394448122479304    0.445      0.000888809997924263          8.94137267217398
 80        0         0.829479120780364      100         0.435030998301061     0.45      0.000576148290256046          8.03038769002796
 81        0     4.56067805557121e-015      100         0.435030998301068    0.455      0.000367630729212475          7.15003503233064
 82        0        -0.385689048779189      100        0.0493419495218784     0.46      0.000221770297090559          6.29585684337086
 83        0    -4.03663457394242e-015      100        0.0493419495218723    0.465      0.000126435849282167          5.46391172063488
 84        0        -0.449742961772358      100        -0.400401012250486     0.47     6.65681427597661e-005          4.65067065574406
 85        0    -1.31870120763183e-015      100        -0.400401012250487    0.475      3.1378514177463e-005          3.85293334474823
 86        0         0.620797855835135      100         0.220396843584649     0.48     1.26238679819713e-005          3.06775959386276
 87        0     4.47494652531533e-015      100         0.220396843584655    0.485     3.95603681151128e-006          2.29241192989734
 88        0       -0.0261748815425907      100         0.194221962042064     0.49     7.74011963138791e-007          1.52430647667115
 89        0    -1.84741959790669e-015      100         0.194221962042061    0.495     4.81223180560146e-008         0.760969815970458
 90        0         -0.50752925002632      100        -0.313307287984259      0.5     1.10876406229199e-012                       -90
