# Parameter type          : 'brickwall'
# Order                   : 40
# Filter type        : 'lowpass'
# Sampling frequency : 100 Hz
# Cutoff 1           : 25 Hz
# Feedforward parameters : 41 (multiplied with inputs x)
# Feedback parameters : 1 (multiplied with outputs y)
# Gain: 1
# Recurrence relation:
# y[n] = 
#     + (x[n-  0] * -1.98046376163098e-017)
#     + (x[n-  1] * -0.0170234189129157)
#     + (x[n-  2] * 1.98046376163098e-017)
#     + (x[n-  3] * 0.0190261740791411)
#     + (x[n-  4] * -1.98046376163098e-017)
#     + (x[n-  5] * -0.0215629972896933)
#     + (x[n-  6] * 1.98046376163098e-017)
#     + (x[n-  7] * 0.0248803814881076)
#     + (x[n-  8] * -1.98046376163098e-017)
#     + (x[n-  9] * -0.0294040872132181)
#     + (x[n- 10] * 1.98046376163098e-017)
#     + (x[n- 11] * 0.0359383288161555)
#     + (x[n- 12] * -1.98046376163098e-017)
#     + (x[n- 13] * -0.0462064227636284)
#     + (x[n- 14] * 1.98046376163098e-017)
#     + (x[n- 15] * 0.0646889918690798)
#     + (x[n- 16] * -1.98046376163098e-017)
#     + (x[n- 17] * -0.107814986448466)
#     + (x[n- 18] * 1.98046376163098e-017)
#     + (x[n- 19] * 0.323444959345399)
#     + (x[n- 20] * 0.508066154060078)
#     + (x[n- 21] * 0.323444959345399)
#     + (x[n- 22] * 1.98046376163098e-017)
#     + (x[n- 23] * -0.107814986448466)
#     + (x[n- 24] * -1.98046376163098e-017)
#     + (x[n- 25] * 0.0646889918690798)
#     + (x[n- 26] * 1.98046376163098e-017)
#     + (x[n- 27] * -0.0462064227636284)
#     + (x[n- 28] * -1.98046376163098e-017)
#     + (x[n- 29] * 0.0359383288161555)
#     + (x[n- 30] * 1.98046376163098e-017)
#     + (x[n- 31] * -0.0294040872132181)
#     + (x[n- 32] * -1.98046376163098e-017)
#     + (x[n- 33] * 0.0248803814881076)
#     + (x[n- 34] * 1.98046376163098e-017)
#     + (x[n- 35] * -0.0215629972896933)
#     + (x[n- 36] * -1.98046376163098e-017)
#     + (x[n- 37] * 0.0190261740791411)
#     + (x[n- 38] * 1.98046376163098e-017)
#     + (x[n- 39] * -0.0170234189129157)
#     + (x[n- 40] * -1.98046376163098e-017)
#
#cycle    input(impulse)    output(impulse)    input(step)    output(step)    frequency/sampling_frequency    gain    phase(degree)
 20        0          50.8066154060078      100          75.4033077030039     0.15         0.988926633376154     1.92970109659559e-014
 21        0          32.3444959345399      100          107.747803637544    0.155         0.994338172088286                        36
 22        0     1.98046376163098e-015      100          107.747803637544     0.16          1.00710551736587          72.0000000000001
 23        0         -10.7814986448466      100          96.9663049926972    0.165           1.0282308889323                       108
 24        0    -1.98046376163098e-015      100          96.9663049926972     0.17          1.04452166348882                       144
 25        0          6.46889918690798      100          103.435204179605    0.175          1.05106088564784                       180
 26        0     1.98046376163098e-015      100          103.435204179605     0.18          1.04190454085781                      -144
 27        0         -4.62064227636284      100          98.8145619032423    0.185           1.0242538633493                      -108
 28        0    -1.98046376163098e-015      100          98.8145619032423     0.19         0.998122245984877         -72.0000000000002
 29        0          3.59383288161555      100          102.408394784858    0.195         0.975305122410323         -36.0000000000001
 30        0     1.98046376163098e-015      100          102.408394784858      0.2         0.918630272291619    -5.92708211743201e-014
 31        0         -2.94040872132181      100           99.467986063536    0.205         0.976592862187862          35.9999999999997
 32        0    -1.98046376163098e-015      100           99.467986063536     0.21          1.00740644364229          71.9999999999998
 33        0          2.48803814881076      100          101.956024212347    0.215          1.05028378244609                       108
 34        0     1.98046376163098e-015      100          101.956024212347     0.22          1.08785268415829                       144
 35        0         -2.15629972896933      100          99.7997244833774    0.225          1.10748972551475                       180
 36        0    -1.98046376163098e-015      100          99.7997244833774     0.23           1.0846890571107                      -144
 37        0          1.90261740791411      100          101.702341891292    0.235          1.00968816030959                      -108
 38        0     1.98046376163098e-015      100          101.702341891292     0.24         0.878843934907964         -72.0000000000002
 39        0         -1.70234189129157      100                       100    0.245          0.70689850742335         -36.0000000000001
 40        0    -1.98046376163098e-015      100                       100     0.25          0.50806615406062    -7.74558967287601e-014
 41        0                         0      100                       100    0.255         0.309233800697473                        36
 42        0                         0      100                       100     0.26         0.135283268216999          72.0000000000001
 43        0                         0      100                       100    0.265       0.00644414781145429          107.999999999999
 44        0                         0      100                       100     0.27        0.0685567489909285         -35.9999999999998
 45        0                         0      100                       100    0.275        0.0913574173943847     1.44697395919668e-013
 46        0                         0      100                       100     0.28        0.0737254810359454          36.0000000000002
 47        0                         0      100                       100    0.285         0.034151474325651          71.9999999999997
 48        0                         0      100                       100     0.29       0.00872586447889403         -72.0000000000003
 49        0                         0      100                       100    0.295        0.0395394459330947                       -36
 50        0                         0      100                       100      0.3        0.0477689807651225    -1.06857989463953e-013
 51        0                         0      100                       100    0.305        0.0408271857104133                        36
 52        0                         0      100                       100     0.31        0.0180100621368507          71.9999999999999
 53        0                         0      100                       100    0.315       0.00812155522936722         -72.0000000000001
 54        0                         0      100                       100     0.32        0.0277773377346296                       -36
 55        0                         0      100                       100    0.325        0.0349285775283106    -8.53676337530139e-014
 56        0                         0      100                       100     0.33        0.0283893553689253          36.0000000000001
 57        0                         0      100                       100    0.335        0.0120985808124339          72.0000000000002
 58        0                         0      100                       100     0.34       0.00702168575855033         -71.9999999999998
 59        0                         0      100                       100    0.345         0.021794136032652         -36.0000000000003
 60        0                         0      100                       100     0.35        0.0272056747445923    -1.57094811777205e-013
 61        0                         0      100                       100    0.355        0.0220955495695814          35.9999999999996
 62        0                         0      100                       100     0.36        0.0091619244049606          72.0000000000002
 63        0                         0      100                       100    0.365       0.00621228815240993         -72.0000000000002
 64        0                         0      100                       100     0.37        0.0182446634641886         -35.9999999999999
 65        0                         0      100                       100    0.375        0.0227068089361763    -7.00352632215044e-014
 66        0                         0      100                       100     0.38        0.0183902430304899          35.9999999999997
 67        0                         0      100                       100    0.385       0.00750475138402513          72.0000000000002
 68        0                         0      100                       100     0.39       0.00564085348300376         -72.0000000000003
 69        0                         0      100                       100    0.395        0.0160129105762162         -35.9999999999998
 70        0                         0      100                       100      0.4        0.0189168267134073    -1.59904581310538e-013
 71        0                         0      100                       100    0.405        0.0161284144560542          36.0000000000002
 72        0                         0      100                       100     0.41       0.00646070346386283          71.9999999999996
 73        0                         0      100                       100    0.415       0.00526254111242251         -72.0000000000003
 74        0                         0      100                       100     0.42        0.0145498244691587         -36.0000000000004
 75        0                         0      100                       100    0.425        0.0180830907660853    -2.19856959370725e-013
 76        0                         0      100                       100     0.43        0.0146521296240502          35.9999999999996
 77        0                         0      100                       100    0.435       0.00578427377748636                        72
 78        0                         0      100                       100     0.44       0.00502488969282863         -72.0000000000003
 79        0                         0      100                       100    0.445         0.013683361734306         -35.9999999999999
 80        0                         0      100                       100     0.45        0.0169538585037241    -1.17250399105315e-014
 81        0                         0      100                       100    0.455         0.013727291109651          36.0000000000001
 82        0                         0      100                       100     0.46       0.00533586159001928          71.9999999999997
 83        0                         0      100                       100    0.465       0.00493306244366822         -71.9999999999996
 84        0                         0      100                       100     0.47        0.0131931795639155         -36.0000000000004
 85        0                         0      100                       100    0.475        0.0163314149705138    -9.58538657015615e-014
 86        0                         0      100                       100     0.48        0.0131877236651474          35.9999999999997
 87        0                         0      100                       100    0.485       0.00507928740956669          71.9999999999999
 88        0                         0      100                       100     0.49       0.00494702991667235         -72.0000000000002
 89        0                         0      100                       100    0.495        0.0130429297712229                       -36
 90        0                         0      100                       100      0.5     1.32569223051081e-012    -1.40329551277853e-013
